ID,Age,Education_Level,Years_of_Experience,Current_or_Target_Role,Technical_Skill_Score,Soft_Skill_Score,Domain_Knowledge_Score,Certification_Count,Training_Hours_Last_Year,Skill_Gap_Score,Readiness_Score,Employment_Status,Industry,Annual_Salary_USD,Career_Readiness_Level
31790.0,21.0,2.0,3.5999999999999996,2.0,43.0,70.0,67.0,7.0,179.5,25.65,61.01,Employed,Education,84999.0,Low
0.0,32.0,Unknown,9.1,0.0,83.0,68.5,82.0,7.0,252.0,77.62,26.98,3.0,Unknown,129560.0,High
31792.0,43.0,Unknown,4.0,3.0,76.0,59.0,70.0,5.0,304.0,49.66,25.57,3.0,IT,71222.0,Low
0.0,37.5,Bachelor,3.0,Software Engineer,73.0,41.0,88.0,3.0,330.0,49.66,27.33,Employed,5.0,69140.0,Medium
31794.0,26.0,9.0,0.5,Unknown,89.0,49.0,70.0,7.0,143.5,11.26,49.81,Unemployed,Education,149654.0,Medium
0.0,21.0,rolehcaB,2.8,Unknown,70.0,44.5,72.0,5.0,413.0,49.66,70.95,Student,Education,70289.0,Low
0.0,22.0,Master,6.1,Business Analyst,52.0,43.0,78.0,6.0,407.5,70.83,49.81,Student,Unknown,125603.0,Medium
31797.0,23.0,3.0,3.0,3.0,70.0,96.0,87.0,2.0,270.0,32.85,92.93,Unknown,Healthcare,73245.0,High
31798.0,29.0,3.0,0.1,Data Analyst,55.0,66.0,61.0,6.5,483.0,37.81,52.51,Employed,IT,44920.0,Medium
0.0,48.0,TWFzdGVy,4.0,Data Analyst,57.0,41.0,54.0,5.0,485.0,73.04,49.81,Employed,Manufacturing,70078.0,Medium
31800.0,26.0,Unknown,4.4,Data Analyst,70.0,68.0,78.0,5.0,252.0,11.6,93.31,5.0,3.0,51058.0,Low
31801.0,24.0,9.0,3.8,Business Analyst,42.0,70.0,52.0,4.0,233.5,82.19,52.86,Student,5.0,120726.0,Low
0.0,46.0,2.0,3.8,Unknown,70.0,94.0,81.0,6.0,252.0,49.66,95.37,Unknown,0.0,93283.0,High
31803.0,31.0,Bachelor,3.8,Cybersecurity Analyst,70.0,47.0,70.0,0.0,82.0,2.28,39.34,Employed,Unknown,71364.0,Low
31804.0,37.0,High School,1.9,Data Analyst,49.0,82.0,64.5,2.0,307.0,49.66,80.92,Employed,Unknown,131080.0,Medium
0.0,49.0,High School,3.2,29.0,90.5,46.0,70.0,5.0,388.0,96.56,98.17,Student,3.0,47749.0,Low
0.0,39.0,9.0,2.9,Software Engineer,70.0,54.0,70.0,4.0,386.0,36.85,76.54,3.0,Finance,123076.0,Medium
31807.0,53.0,UGhE,2.9000000000000004,ML Engineer,70.0,69.0,94.0,4.0,481.0,30.18,84.32,Unknown,Retail,84999.0,High
31808.0,37.5,Unknown,2.9,System Admin,93.0,70.0,70.0,5.0,351.0,80.79,17.17,Employed,Unknown,84999.0,High
0.0,57.0,Unknown,0.6,Data Analyst,91.0,70.0,47.5,4.0,3.0,46.34,49.81,Employed,1.0,139195.0,High
31810.0,39.0,PhD,5.7,Unknown,50.0,49.0,45.0,4.0,252.0,92.27,40.71,Unknown,TI,56871.0,High
0.0,50.5,Unknown,5.3,Software Engineer,48.0,98.0,74.0,7.0,68.0,18.55,6.43,Unemployed,IT,137542.0,Unknown
31812.0,54.5,High School,9.1,5.0,86.5,62.0,42.0,7.0,381.0,49.66,49.81,1.0,IT,31114.0,Unknown
31813.0,39.0,High School,15.3,Cybersecurity Analyst,93.0,61.0,75.0,7.0,135.5,93.25,44.98,Student,Education,91333.0,Unknown
31814.0,21.0,Unknown,7.800000000000001,Cloud Engineer,49.0,57.0,94.0,4.5,242.0,49.66,49.81,Unemployed,Healthcare,44008.0,Medium
31815.0,59.0,amolpiD,3.8,Software Engineer,62.0,90.5,70.0,4.0,89.0,24.93,4.77,Student,IT,84999.0,Unknown
31816.0,37.0,3.0,3.8,Data Analyst,98.0,93.0,67.0,1.0,148.0,81.17,49.81,3.0,Unknown,109365.0,Medium
0.0,51.0,DhP,14.2,3.0,46.0,45.0,70.0,4.0,466.0,19.83,60.1,Unemployed,Retail,23459.0,High
0.0,39.0,PhD,3.8,Unknown,70.0,70.0,91.0,1.0,368.0,19.15,49.81,3.0,Finance,145614.0,High
0.0,33.0,Unknown,3.8,Unknown,69.0,70.0,73.0,4.0,327.0,51.1,3.0,Employed,1.0,65796.0,Medium
31820.0,59.0,UGhE,9.4,ML Engineer,62.0,82.0,86.0,4.0,252.0,19.06,5.57,Unemployed,Unknown,44908.0,High
31821.0,22.0,Master,7.2,Unknown,70.0,59.0,70.0,4.0,252.0,50.8,49.81,Unknown,Manufacturing,84999.0,Low
31822.0,52.0,Unknown,14.9,Cloud Engineer,83.0,66.0,61.0,3.0,182.0,88.97,59.78,3.0,Healthcare,144820.0,High
31823.0,44.0,Unknown,1.4,Software Engineer,49.0,85.5,97.5,7.0,397.0,67.53,80.81,Student,Unknown,120490.0,Unknown
31824.0,18.0,UGhE,9.8,5.0,81.0,99.0,50.0,5.0,317.5,43.49,69.71,5.0,Education,142066.0,Medium
0.0,39.0,Diploma,0.3,Unknown,47.0,70.0,85.0,7.5,385.0,21.54,97.2,1.0,0.0,127200.0,High
0.0,49.0,retsaM,0.8,Unknown,99.0,64.0,74.0,0.0,252.0,32.65,54.93,3.0,0.0,29508.0,Medium
0.0,56.0,Unknown,14.3,Cloud Engineer,70.0,72.0,45.0,3.0,297.0,49.66,56.95,Unknown,Healthcare,84999.0,Medium
31828.0,39.0,9.0,3.8,Unknown,65.0,48.0,61.0,6.0,302.0,74.39,52.32,Employed,Unknown,33945.0,Low
31829.0,39.0,2.0,3.8,Unknown,78.0,40.0,50.0,4.0,73.0,80.73,49.81,Employed,Education,28035.0,Medium
31830.0,39.0,Unknown,0.4,System Admin,70.0,70.0,70.0,1.0,255.0,45.11,34.9,Unknown,Retail,66011.0,High
0.0,39.0,Master,2.2,Cybersecurity Analyst,89.0,92.0,59.0,0.0,441.0,98.0,49.81,1.0,2.0,40695.0,Unknown
0.0,47.0,Unknown,2.6,Cybersecurity Analyst,66.0,65.0,70.0,1.0,252.0,49.66,80.89,Unknown,Unknown,52086.0,Unknown
31833.0,27.0,Unknown,3.2,Business Analyst,70.0,70.0,43.0,3.5,269.0,37.38,26.46,Employed,Education,87137.0,Medium
31834.0,40.0,retsaM,4.0,Unknown,73.0,70.0,92.5,8.5,255.0,49.95,84.64,Unemployed,IT,39401.0,High
31835.0,50.0,Bachelor,0.7,Unknown,94.0,70.0,49.0,5.0,169.0,0.76,5.28,Unemployed,5.0,84999.0,Unknown
31836.0,56.0,Diploma,21.5,Data Analyst,81.0,97.5,55.0,9.5,319.0,8.85,88.06,Unknown,Finance,85132.0,Unknown
31837.0,46.0,amolpiD,15.8,29.0,54.0,60.0,70.0,3.0,139.0,16.91,68.29,Employed,Finance,84999.0,Medium
0.0,47.0,loohcS hgiH,2.6,Unknown,70.0,87.0,45.0,1.0,184.5,49.66,69.52,1.0,Retail,35761.0,Unknown
31839.0,39.0,loohcS hgiH,3.3,Cloud Engineer,70.0,54.0,46.5,4.0,252.0,36.29,29.57,Student,0.0,46548.0,Low
31840.0,56.0,Bachelor,2.3,Cloud Engineer,71.0,70.0,61.0,2.0,92.0,13.19,49.81,1.0,5.0,84999.0,Medium
31841.0,34.0,Bachelor,5.3,2.0,56.0,67.0,88.0,6.5,68.0,87.34,49.81,Employed,IT,25237.0,High
0.0,39.0,High School,6.0,Unknown,90.0,72.0,69.0,1.0,350.0,24.93,46.58,Unemployed,Unknown,84999.0,Low
0.0,22.0,Master,3.8,ML Engineer,80.5,51.5,41.0,2.0,289.0,49.44,19.05,Unknown,Education,80026.0,High
0.0,39.0,TWFzdGVy,12.9,Software Engineer,76.0,47.0,65.0,3.5,160.0,1.76,97.22,Employed,Healthcare,142887.0,Medium
31845.0,39.0,High School,2.1,5.0,49.0,40.0,95.0,4.0,252.0,49.66,49.81,Unemployed,Manufacturing,139249.0,Unknown
0.0,49.0,Diploma,1.5,System Admin,58.5,81.0,60.0,3.0,131.5,87.52,19.26,Student,5.0,54936.0,Unknown
31847.0,41.0,PhD,5.3,Business Analyst,42.5,70.0,70.0,5.0,252.0,49.66,79.78,Employed,Manufacturing,66981.0,Medium
31848.0,39.0,rolehcaB,0.9,Unknown,51.0,75.0,69.0,4.0,0.0,85.15,56.7,Unknown,Finance,142271.0,Low
31849.0,28.0,retsaM,4.3,System Admin,74.0,81.0,70.0,4.0,84.0,46.3,83.54,Unknown,IT,98767.0,Medium
0.0,34.0,PhD,2.0,3.0,81.0,61.0,40.0,1.0,140.0,49.66,43.26,Employed,2.0,137678.0,High
0.0,49.0,Diploma,0.7,Unknown,61.0,52.0,70.0,6.0,252.0,97.41,21.11,3.0,Unknown,131371.0,Unknown
31852.0,36.0,Unknown,1.9,Cybersecurity Analyst,92.0,59.0,99.0,0.0,284.0,9.67,49.81,Unknown,2.0,84999.0,Unknown
31853.0,44.0,Master,3.8,Data Analyst,79.0,60.0,88.0,7.0,444.0,70.63,49.81,Employed,Education,124023.0,Medium
31854.0,49.0,Master,5.0,Unknown,70.0,50.0,70.0,7.5,277.0,49.66,9.87,Student,Manufacturing,84999.0,Low
31855.0,42.0,Diploma,0.3,System Admin,71.0,70.0,43.0,4.0,277.0,10.0,49.81,Student,3.0,84999.0,Medium
31856.0,45.0,Diploma,8.5,Software Engineer,70.0,90.0,42.0,7.0,421.0,71.95,80.72,Employed,IT,21399.0,Medium
31857.0,57.0,Master,4.4,System Admin,59.0,43.0,40.0,3.0,313.5,1.7,29.43,Unknown,Education,81224.0,Unknown
31858.0,44.0,Unknown,3.8,Data Analyst,62.0,58.0,70.0,1.0,252.0,60.27,87.3,Student,Unknown,51443.0,Low
0.0,31.0,PhD,3.8,Cloud Engineer,70.0,66.0,70.0,1.0,313.0,7.89,39.85,Employed,1.0,78153.0,Medium
31860.0,59.0,Diploma,5.699999999999999,Unknown,70.0,64.0,75.5,7.0,252.0,45.21,19.89,Unemployed,Unknown,88277.0,Unknown
31861.0,39.0,Diploma,5.5,Cloud Engineer,44.0,66.0,88.0,3.0,132.0,88.97,49.81,5.0,Unknown,32417.0,Low
31862.0,19.0,UGhE,0.8,Software Engineer,84.0,70.0,41.0,4.0,20.5,95.7,76.54,5.0,Unknown,84999.0,Medium
31863.0,34.0,9.0,0.1,Cloud Engineer,68.0,77.5,55.0,0.0,252.0,49.66,39.88,Student,TI,106003.0,High
31864.0,18.0,High School,16.8,System Admin,95.0,90.0,45.0,4.0,66.0,94.53,65.47,Unknown,Manufacturing,24090.0,Medium
0.0,49.0,Unknown,7.6,5.0,77.0,53.0,93.0,4.0,100.5,36.79,10.12,1.0,Healthcare,38478.0,Unknown
31866.0,39.0,Unknown,7.6,Data Analyst,70.0,70.0,42.0,7.0,413.0,64.07,37.09,1.0,1.0,87798.0,Unknown
31867.0,39.0,Unknown,12.7,ML Engineer,86.0,72.0,50.0,6.0,252.0,49.91,46.72,Student,Healthcare,41326.0,High
0.0,48.0,UGhE,4.3,Data Analyst,70.0,70.0,50.0,6.5,295.0,9.52,49.81,Unknown,Manufacturing,141945.0,High
31869.0,35.0,Master,3.8,System Admin,50.0,66.0,48.0,4.0,252.0,53.96,82.93,Unknown,Retail,49285.0,Low
31870.0,39.0,Diploma,1.2,Software Engineer,70.0,58.0,74.0,0.0,239.0,85.56,60.01,1.0,Education,100359.0,Low
31871.0,39.0,Unknown,3.2,System Admin,70.0,77.0,46.0,2.0,252.0,49.66,18.66,1.0,Manufacturing,115153.0,Low
0.0,41.0,Bachelor,0.9,Cybersecurity Analyst,84.0,82.0,84.0,6.0,335.5,49.66,57.81,1.0,Healthcare,84999.0,Unknown
31873.0,22.0,High School,0.5,Software Engineer,75.0,42.0,91.0,3.0,127.0,71.4,92.19,Unknown,3.0,52935.0,High
31874.0,33.0,3.0,1.5,3.0,70.0,70.0,55.0,0.0,294.0,75.6,65.78,3.0,2.0,122587.0,Medium
31875.0,39.0,Master,3.1,0.0,91.0,70.0,62.0,6.5,72.0,12.41,42.64,3.0,Unknown,55225.0,High
31876.0,30.0,Unknown,3.8,2.0,48.0,61.0,61.5,3.0,352.0,49.66,40.96,3.0,Healthcare,84999.0,Low
31877.0,33.0,TWFzdGVy,3.5,Business Analyst,76.5,44.0,56.0,5.0,188.0,57.38,62.1,3.0,Healthcare,67527.0,Low
31878.0,32.0,High School,11.2,Unknown,70.0,70.0,46.0,6.0,372.0,27.96,37.38,Employed,IT,89501.0,Low
31879.0,39.0,Master,2.0,Unknown,54.0,78.5,55.0,5.0,252.0,22.86,80.52,3.0,Finance,139609.0,High
31880.0,22.0,Unknown,9.4,Cloud Engineer,81.0,70.0,98.5,6.0,457.0,81.48,29.16,Unknown,Unknown,44405.0,Unknown
31881.0,38.0,Diploma,2.9,Data Analyst,88.0,50.0,70.0,1.0,252.0,69.64,38.58,Employed,Manufacturing,144229.0,Low
31882.0,47.0,Unknown,0.7,Cloud Engineer,76.0,46.0,85.5,4.0,395.0,92.38,49.81,Student,Finance,98378.0,High
31883.0,39.0,3.0,10.0,Software Engineer,71.0,76.0,65.0,7.0,120.0,22.24,55.44,Unknown,5.0,84999.0,High
31884.0,55.0,UGhE,3.4,ML Engineer,74.0,57.5,84.0,4.0,167.0,84.7,97.16,Unemployed,Education,141672.0,Low
31885.0,46.0,Bachelor,3.8,0.0,70.0,78.0,61.0,4.0,73.0,74.66,36.38,Employed,3.0,84999.0,Medium
31886.0,30.0,PhD,1.0,Cloud Engineer,70.0,70.0,70.0,7.0,413.0,94.63,49.81,Unemployed,Finance,84999.0,High
31887.0,49.0,Unknown,0.4,ML Engineer,42.5,53.0,45.0,5.0,74.0,79.2,4.12,Unknown,IT,133903.0,Unknown
31888.0,39.0,TWFzdGVy,5.2,Business Analyst,55.0,56.0,98.0,5.0,252.0,49.66,39.98,Unknown,Healthcare,84999.0,Low
31889.0,44.0,amolpiD,3.8,Data Analyst,79.0,94.0,77.0,9.5,398.0,49.66,25.84,Employed,Healthcare,84608.0,High
0.0,51.0,Master,3.8,Business Analyst,58.0,70.0,70.0,1.0,384.0,93.8,34.41,Student,Education,84999.0,Medium
31891.0,50.0,High School,3.9,Software Engineer,67.0,87.0,40.0,6.5,174.0,17.5,21.43,Unknown,5.0,123811.0,High
31892.0,21.0,Diploma,1.4,Unknown,70.0,72.0,64.0,4.0,305.0,6.08,21.12,Employed,3.0,104365.0,Unknown
31893.0,35.0,Master,6.9,3.0,52.0,76.0,70.0,4.0,100.0,2.97,70.58,Unknown,Finance,104455.0,Low
31894.0,23.0,amolpiD,18.8,Cloud Engineer,42.0,70.0,56.0,2.0,182.0,77.12,49.81,Student,Healthcare,84999.0,Medium
0.0,45.0,High School,0.1,0.0,63.0,80.0,99.0,4.0,23.0,33.31,38.95,Unknown,Unknown,84999.0,Medium
0.0,46.5,PhD,0.9,Unknown,98.0,70.0,70.0,4.0,327.5,71.62,16.45,Student,3.0,133494.0,High
31897.0,43.0,Diploma,13.2,Business Analyst,43.0,88.0,80.0,2.0,187.0,60.1,49.81,Unemployed,Retail,57709.0,Unknown
31898.0,37.0,Diploma,0.1,Cybersecurity Analyst,51.0,89.0,70.0,7.0,392.0,3.95,16.11,3.0,IT,23369.0,Medium
31899.0,30.0,loohcS hgiH,16.5,System Admin,91.0,53.0,70.0,4.0,252.0,3.22,28.57,Student,Unknown,135810.0,Low
31900.0,45.0,TWFzdGVy,4.9,Unknown,85.0,47.0,68.0,4.0,13.0,49.66,68.07,1.0,3.0,27384.0,High
31901.0,39.0,UGhE,3.8,Unknown,47.0,99.0,71.0,5.0,95.0,78.56,49.81,Unemployed,2.0,84999.0,Unknown
31902.0,40.0,Diploma,0.5,0.0,98.0,70.0,40.0,9.5,252.0,49.66,49.81,Unknown,Unknown,48215.0,Medium
31903.0,27.0,9.0,0.5,Software Engineer,49.0,73.0,50.0,2.0,252.0,7.79,82.43,Unemployed,Healthcare,108735.0,Low
31904.0,39.0,Diploma,9.1,Unknown,41.0,72.0,63.0,6.0,224.5,21.36,49.81,Student,Healthcare,132258.0,High
31905.0,39.0,Diploma,8.6,ML Engineer,60.5,84.0,86.0,1.0,120.0,94.08,48.84,Unemployed,Education,34866.0,Medium
0.0,22.0,High School,9.0,System Admin,79.0,70.0,75.0,1.0,252.0,26.18,30.31,Student,Retail,148985.0,High
0.0,26.0,9.0,3.8,Cloud Engineer,98.0,41.0,51.0,3.0,487.0,49.66,79.57,Student,TI,84999.0,High
0.0,39.0,PhD,5.0,29.0,90.0,94.0,47.0,7.5,390.0,33.8,51.12,1.0,Healthcare,84999.0,High
31909.0,59.0,High School,12.4,Business Analyst,75.0,80.0,63.0,6.0,142.0,27.23,95.07,Student,Unknown,60689.0,Medium
31910.0,20.5,Diploma,0.9,Unknown,87.0,87.5,74.5,0.0,252.0,49.66,77.89,Student,Unknown,31940.0,Unknown
31911.0,39.0,UGhE,3.8,System Admin,97.0,75.5,70.0,4.0,88.0,55.56,47.27,Unknown,Education,20965.0,High
31912.0,58.0,Bachelor,1.4,Data Analyst,80.5,53.0,49.0,7.0,173.0,2.88,56.08,Employed,3.0,144295.0,Medium
0.0,45.5,Unknown,3.8,Cloud Engineer,97.0,45.0,78.0,4.0,247.0,49.66,49.81,1.0,Retail,84999.0,High
0.0,37.5,UGhE,3.8,0.0,47.0,68.5,77.0,6.0,154.0,52.16,93.6,1.0,5.0,37737.0,Unknown
0.0,35.5,Diploma,8.1,Software Engineer,88.5,56.5,51.5,4.0,145.0,36.71,88.8,5.0,Retail,84999.0,Medium
31916.0,40.0,Unknown,2.5,Cybersecurity Analyst,64.0,78.0,81.0,3.0,86.0,49.66,49.81,Student,Education,104241.0,High
31917.0,39.0,High School,2.1,Business Analyst,41.0,70.0,42.0,1.0,252.0,20.06,99.79,3.0,1.0,53498.0,Medium
31918.0,43.0,Diploma,20.3,Business Analyst,91.5,90.0,95.0,1.0,363.0,60.36,2.01,Employed,Healthcare,63793.0,Medium
31919.0,19.0,High School,0.4,Software Engineer,68.0,91.0,88.0,0.0,252.0,50.64,27.04,Unknown,IT,98827.0,Low
31920.0,22.0,Diploma,0.1,5.0,97.0,99.0,47.0,2.0,324.0,49.66,94.54,Student,Retail,47407.0,Low
0.0,46.0,Master,3.8,Unknown,65.0,83.0,81.0,0.0,252.0,8.8,52.98,Unknown,3.0,55459.0,Low
0.0,23.5,Unknown,12.3,5.0,70.0,56.0,70.0,4.0,252.0,97.46,77.07,Student,Manufacturing,139997.0,Medium
0.0,54.5,PhD,1.3,Cybersecurity Analyst,57.0,53.0,92.0,4.0,48.0,45.5,94.01,Student,Finance,98011.0,Medium
31924.0,39.0,Master,2.7,29.0,79.0,51.0,70.0,2.0,315.0,49.66,99.55,Unknown,IT,114210.0,High
31925.0,25.0,Bachelor,6.5,Cloud Engineer,50.0,66.0,70.0,7.0,319.5,99.82,73.47,Student,Education,84999.0,Medium
0.0,38.0,3.0,5.1,Unknown,88.0,63.0,84.0,5.0,274.0,99.78,17.12,Student,3.0,79388.0,Medium
0.0,25.0,loohcS hgiH,7.8,Unknown,59.0,67.0,70.0,3.0,26.0,49.66,32.19,Unknown,IT,84999.0,Low
31928.0,22.0,Bachelor,3.7,Unknown,70.0,99.0,87.0,2.0,475.0,72.85,18.47,3.0,0.0,87979.0,Low
31929.0,39.0,Diploma,1.0,Data Analyst,70.0,87.5,64.0,4.0,457.0,70.36,19.58,Employed,Retail,146318.0,Low
0.0,44.0,High School,1.7,Cybersecurity Analyst,89.0,57.0,61.0,2.0,382.0,66.94,89.69,Student,5.0,107794.0,High
31931.0,55.0,Master,3.8,5.0,63.0,70.0,70.0,4.0,252.0,55.48,42.56,Unemployed,Unknown,84999.0,Medium
31932.0,22.0,Unknown,6.1,System Admin,41.0,75.0,68.0,4.0,289.0,49.66,49.81,Unknown,Unknown,95749.0,High
0.0,39.0,3.0,5.2,3.0,93.0,41.0,70.0,1.0,213.0,12.14,38.01,Unemployed,Unknown,136344.0,High
31934.0,25.0,Bachelor,5.7,Cybersecurity Analyst,70.0,61.0,53.0,0.0,329.0,49.66,11.91,3.0,IT,27550.0,High
31935.0,39.0,Diploma,19.0,Unknown,87.0,57.0,83.0,7.0,252.0,82.73,49.81,Unemployed,Retail,94804.0,Low
31936.0,35.0,Master,0.3,System Admin,70.0,67.0,99.0,6.0,402.0,49.66,49.81,Student,Unknown,24810.0,Medium
0.0,21.0,Bachelor,0.3,Cloud Engineer,88.0,69.0,98.0,3.0,433.0,49.66,8.9,5.0,5.0,84999.0,Medium
0.0,21.0,Unknown,3.8,29.0,70.0,92.0,42.5,3.0,407.0,51.9,52.55,Unknown,Unknown,35358.0,Unknown
31939.0,54.0,retsaM,18.0,5.0,45.0,64.0,70.0,0.0,264.0,49.66,49.81,Employed,Education,21292.0,Medium
31940.0,32.0,Unknown,3.9,Software Engineer,100.5,60.5,46.0,4.0,252.0,21.58,19.36,1.0,5.0,26002.0,High
31941.0,39.0,Master,8.4,Unknown,51.0,67.0,59.0,1.0,52.0,50.08,72.78,Unknown,IT,111129.0,High
0.0,44.0,Unknown,4.7,System Admin,44.0,74.0,85.0,8.5,305.5,61.65,55.11,Student,1.0,118958.0,High
31943.0,38.0,PhD,13.5,Business Analyst,43.0,90.0,53.0,4.0,225.0,11.7,5.03,Employed,Unknown,84999.0,Unknown
31944.0,23.5,Unknown,1.1,Data Analyst,73.0,91.0,71.0,4.0,252.0,49.66,36.24,Unemployed,Healthcare,65274.0,Low
31945.0,30.5,Master,2.2,Business Analyst,54.0,70.0,70.0,7.0,252.0,49.66,42.42,Unknown,Unknown,71700.0,High
31946.0,36.0,PhD,4.7,Software Engineer,70.0,74.0,91.0,4.0,17.0,67.89,88.24,3.0,Manufacturing,21090.0,Low
31947.0,36.0,Master,1.1,Unknown,40.0,57.0,53.0,7.0,252.0,49.66,77.08,Unknown,Finance,141799.0,Low
31948.0,44.0,Master,3.8,Software Engineer,88.0,70.0,41.0,0.0,204.5,92.45,78.16,Unknown,IT,146738.0,High
0.0,57.0,DhP,8.0,System Admin,76.0,80.0,83.0,4.0,441.0,49.66,49.81,Unknown,Unknown,84999.0,Medium
31950.0,59.0,amolpiD,6.3,ML Engineer,78.0,42.0,58.0,7.0,266.0,86.04,89.69,Unknown,1.0,128148.0,Low
31951.0,45.0,PhD,4.8,Unknown,89.0,81.0,61.0,4.0,208.0,49.66,49.81,Unknown,0.0,84999.0,Medium
31952.0,22.0,TWFzdGVy,3.7,Data Analyst,51.0,59.0,56.0,2.0,252.0,37.24,79.2,Employed,Finance,95028.0,Low
31953.0,42.0,Unknown,3.8,ML Engineer,66.0,67.0,68.0,0.0,252.0,48.02,76.72,Unknown,Unknown,30206.0,Medium
0.0,20.0,Diploma,4.3,System Admin,70.0,50.0,51.0,1.0,58.0,74.68,43.06,5.0,Retail,98815.0,Low
31955.0,43.0,UGhE,3.8,Unknown,62.0,45.5,48.5,1.0,280.0,59.04,48.38,Unemployed,3.0,98992.0,Medium
31956.0,39.0,Unknown,6.7,5.0,90.0,51.0,58.0,3.0,414.0,49.66,63.43,5.0,IT,22894.0,Medium
0.0,41.0,Master,0.2,Cloud Engineer,77.0,86.0,40.0,1.0,325.0,57.08,49.81,Student,Healthcare,132560.0,High
0.0,46.0,PhD,1.2,Business Analyst,89.0,70.0,70.0,4.0,252.0,49.66,2.57,5.0,Education,84999.0,Unknown
0.0,24.0,loohcS hgiH,1.3,Business Analyst,70.0,59.0,62.0,4.0,252.0,74.39,77.95,Unemployed,Education,41749.0,Unknown
0.0,40.0,Master,1.7,Business Analyst,61.0,70.0,70.0,4.5,252.0,49.66,49.81,Unknown,Unknown,68251.0,High
31961.0,39.0,Unknown,0.2,ML Engineer,73.0,75.0,70.0,3.0,252.0,49.66,12.67,Unknown,Unknown,84999.0,Medium
31962.0,59.0,Master,9.2,Business Analyst,70.0,46.0,70.0,3.0,195.0,49.66,49.81,Unknown,3.0,93376.0,Medium
31963.0,26.0,Unknown,3.8,Cloud Engineer,91.0,86.0,66.0,5.0,252.0,49.66,51.56,Student,0.0,121828.0,High
31964.0,39.0,9.0,8.8,5.0,84.0,95.0,42.0,5.0,310.0,99.85,22.83,Unknown,0.0,32606.0,Medium
0.0,30.0,High School,1.0,Cloud Engineer,87.0,85.5,73.0,0.0,252.0,58.96,49.81,Employed,Education,149694.0,Unknown
31966.0,23.0,rolehcaB,3.8,29.0,49.5,68.0,56.0,5.0,185.0,4.77,33.1,Student,1.0,88187.0,Medium
0.0,55.0,Unknown,0.1,ML Engineer,58.0,96.0,47.0,6.0,111.0,47.02,57.07,5.0,Finance,71797.0,Low
31968.0,38.0,Unknown,7.7,Software Engineer,70.0,62.0,80.0,6.0,304.0,59.83,20.79,Employed,Finance,56711.0,High
0.0,36.0,9.0,3.8,Unknown,68.0,71.0,70.0,7.0,252.0,80.35,80.91,Unknown,Unknown,116052.0,High
31970.0,42.0,High School,1.2,Software Engineer,70.0,70.0,88.0,7.0,353.5,63.46,49.81,Employed,IT,140783.0,Medium
31971.0,56.0,Bachelor,2.6,Unknown,94.0,56.0,70.0,4.0,295.0,81.24,36.67,Student,Retail,115789.0,Unknown
0.0,39.0,PhD,0.5,Unknown,64.0,62.0,93.0,2.0,407.0,78.82,92.54,Unemployed,Finance,146954.0,Medium
31973.0,39.0,DhP,3.8,29.0,48.0,52.0,53.5,7.0,252.0,17.47,92.14,Unknown,2.0,65346.0,Medium
31974.0,22.0,rolehcaB,2.3,Cloud Engineer,60.0,70.0,50.0,7.0,11.0,91.79,92.24,Unemployed,Manufacturing,118772.0,Medium
31975.0,18.0,loohcS hgiH,2.7,Cloud Engineer,70.0,61.0,59.0,7.0,252.0,4.78,24.01,Unknown,Unknown,133683.0,Medium
31976.0,39.0,Unknown,7.5,Business Analyst,70.0,62.5,70.0,4.0,39.0,27.92,39.68,Unemployed,Education,84999.0,Unknown
31977.0,26.0,PhD,9.6,Software Engineer,70.0,47.0,69.0,0.0,324.0,89.89,49.81,Unknown,Finance,133540.0,Medium
31978.0,26.0,TWFzdGVy,1.4,Cybersecurity Analyst,96.0,51.0,71.5,7.0,252.0,98.24,81.43,5.0,Education,76363.0,Low
31979.0,43.5,TWFzdGVy,3.8,Unknown,62.5,70.0,66.0,0.0,138.0,44.84,78.77,Employed,Finance,55447.0,Medium
31980.0,27.0,Unknown,0.9,2.0,65.0,57.0,70.0,3.0,375.0,3.16,66.19,Employed,Unknown,81651.0,Unknown
0.0,37.0,PhD,4.5,3.0,70.0,62.0,86.0,0.0,252.0,17.53,7.81,1.0,Unknown,148282.0,Medium
31982.0,34.0,3.0,3.8,Data Analyst,75.0,85.0,75.0,4.0,495.0,52.2,4.37,1.0,Manufacturing,93398.0,Unknown
0.0,30.0,9.0,0.6,3.0,70.0,70.0,48.0,2.0,452.5,49.66,13.44,Employed,Manufacturing,96398.0,High
0.0,46.0,TWFzdGVy,3.8,Unknown,70.0,88.5,60.5,7.0,180.0,49.66,98.33,1.0,Manufacturing,101090.0,High
0.0,53.0,2.0,10.4,Software Engineer,68.0,68.0,71.0,7.0,496.0,31.05,16.92,5.0,Manufacturing,60809.0,High
0.0,40.0,Unknown,16.8,System Admin,71.5,69.5,49.0,5.0,230.5,22.53,98.46,Employed,0.0,107769.0,High
31987.0,39.0,High School,17.9,Cybersecurity Analyst,54.0,82.0,74.0,4.0,408.0,18.67,49.81,Student,Manufacturing,131897.0,Low
0.0,35.0,Bachelor,5.9,Cybersecurity Analyst,87.0,71.0,83.5,6.0,238.0,24.78,13.06,3.0,Finance,44712.0,High
31989.0,35.0,UGhE,0.2,Cloud Engineer,45.5,73.0,50.0,1.0,252.0,49.66,2.13,Unknown,IT,59528.0,Unknown
